,name,cover,source,url,favorited,artist
446,Moe Jazz Dreamer N3Kos Breakbeat Edit,https://i1.sndcdn.com/artworks-000139521916-drt1hx-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/moe-jazz-dreamer-n3kos-breakbeat-edit.mp3?raw=true,https://soundcloud.com/korewa_n3ko/moe-jazz-dreamer-n3kos-breakbeat-edit,false,Korewa_N3Ko
447,Blind_Faith,https://i1.sndcdn.com/artworks-000450008541-syuwo1-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/blind_faith.mp3?raw=true,https://soundcloud.com/haywyre/blind_faith,false,Haywyre
448,Spuke Le Metro,https://i1.sndcdn.com/artworks-000415081545-ed3nqt-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/spuke-le-metro.mp3?raw=true,https://soundcloud.com/bonsaicollct/spuke-le-metro,false,Bonsaicollct
449,Anywherermx,https://i1.sndcdn.com/artworks-000264962324-oa31yl-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/anywherermx.mp3?raw=true,https://soundcloud.com/duumu/anywherermx,false,Duumu
450,Gopnik Mcblyat Pumping Frenzy,https://i1.sndcdn.com/artworks-000240878201-jz7y3i-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/gopnik-mcblyat-pumping-frenzy.mp3?raw=true,https://soundcloud.com/gopnikmcblyat/gopnik-mcblyat-pumping-frenzy,false,Gopnikmcblyat
451,Chouzikugroove,https://i1.sndcdn.com/artworks-000265843283-72z293-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chouzikugroove.mp3?raw=true,https://soundcloud.com/mikazukibigwave/chouzikugroove,false,Mikazukibigwave
452,Noirebeats Sunrise,https://i1.sndcdn.com/artworks-e8q5oQ490ABJyXAW-6zQLcQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/noirebeats-sunrise.mp3?raw=true,https://soundcloud.com/official-secret-souls/noirebeats-sunrise,false,Official Secret Souls
453,Vo Lost Umbrella,https://i1.sndcdn.com/artworks-pNDywa37KgGGk8ho-62znmA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vo-lost-umbrella.mp3?raw=true,https://soundcloud.com/saikocho/vo-lost-umbrella,false,Saikocho
454,Wk9Lgozgsw9Z,https://i1.sndcdn.com/artworks-000367016967-50sl0m-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/wk9lgozgsw9z.mp3?raw=true,https://soundcloud.com/tanukimusic/wk9lgozgsw9z,false,Tanukimusic
455,Maggie X Nyan Summertime Arrange Ver,https://i1.sndcdn.com/artworks-000642649729-rtdnj5-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/maggie-x-nyan-summertime-arrange-ver.mp3?raw=true,https://soundcloud.com/starlingedm/maggie-x-nyan-summertime-arrange-ver,false,Starlingedm
456,Aura Alan Walker Ghost From Death Stranding Timefallaktm Official,https://i1.sndcdn.com/artworks-000637593556-1k5ael-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/aura-alan-walker-ghost-from-death-stranding-timefallaktm-official.mp3?raw=true,https://soundcloud.com/aktmofficial/aura-alan-walker-ghost-from-death-stranding-timefallaktm-official,false,Aktmofficial
457,Broccoli Confetti,https://i1.sndcdn.com/artworks-000565262633-aavfug-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/broccoli-confetti.mp3?raw=true,https://soundcloud.com/frostrific/broccoli-confetti,false,Frostrific
458,What If Ft Yuca,https://i1.sndcdn.com/artworks-Auj1QccxfWvyZc6a-Ty1D8Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/what-if-ft-yuca.mp3?raw=true,https://soundcloud.com/namedzak/what-if-ft-yuca,false,Namedzak
459,The Best Experience Ever By Ash,https://i1.sndcdn.com/artworks-000241178200-lx8l4c-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-best-experience-ever-by-ash.mp3?raw=true,https://soundcloud.com/adgvlogs/the-best-experience-ever-by-ash,false,Adgvlogs
460,Moregarlicinmycup,https://i1.sndcdn.com/artworks-000257148251-i5ns93-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/moregarlicinmycup.mp3?raw=true,https://soundcloud.com/vonstorm/moregarlicinmycup,false,Vonstorm
461,Hidden Feelings,https://i1.sndcdn.com/artworks-000194644923-58xrnf-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hidden-feelings.mp3?raw=true,https://soundcloud.com/plexitofer/hidden-feelings,false,Plexitofer
462,Unfinished Business 2,https://i1.sndcdn.com/artworks-JvS5KJJO9Rq0KaCS-rvfT3w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/unfinished-business-2.mp3?raw=true,https://soundcloud.com/inteusnumber2/unfinished-business-2,false,Inteusnumber2
463,Secluded,https://i1.sndcdn.com/artworks-000542618862-s4rhc9-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/secluded.mp3?raw=true,https://soundcloud.com/eveline-eevee/secluded,false,Eveline Eevee
464,Crying In My Room,https://i1.sndcdn.com/artworks-LK3TInP94VdqjT9w-fV4CXQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/crying-in-my-room.mp3?raw=true,https://soundcloud.com/samuel-von-borsted-castro/crying-in-my-room,false,Samuel Von Borsted Castro
465,Groovin,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/groovin.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/groovin,false,Korewamoemoemoe
466,Moneko,https://i1.sndcdn.com/artworks-du8Ygn0TJyYH33ji-I2iNag-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/moneko.mp3?raw=true,https://soundcloud.com/geoxor/moneko,false,Geoxor
467,Fashionweek,https://i1.sndcdn.com/artworks-000228561244-2054vr-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fashionweek.mp3?raw=true,https://soundcloud.com/itsdifferent/fashionweek,false,Itsdifferent
468,Kakegurui Soundtrack Yumeko Jabami Yumemi Yumemite Love Russian Roulette,https://i1.sndcdn.com/artworks-000313335522-mzo2x8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kakegurui-soundtrack-yumeko-jabami-yumemi-yumemite-love-russian-roulette.mp3?raw=true,https://soundcloud.com/user-13388108/kakegurui-soundtrack-yumeko-jabami-yumemi-yumemite-love-russian-roulette,false,User 13388108
469,Saturday Mixtape,https://i1.sndcdn.com/artworks-000208407612-qh83u6-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/saturday-mixtape.mp3?raw=true,https://soundcloud.com/pet-ri-chor/saturday-mixtape,false,Pet Ri Chor
470,Cobalt Attack,https://i1.sndcdn.com/artworks-8JyWP29hnmm0uypg-pi3mJg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cobalt-attack.mp3?raw=true,https://soundcloud.com/imkotori/cobalt-attack,false,Imkotori
471,Sunset,https://i1.sndcdn.com/artworks-000248679383-frnxjn-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sunset.mp3?raw=true,https://soundcloud.com/bailleygilchrist/sunset,false,Bailleygilchrist
472,Ilm Makai 2,https://i1.sndcdn.com/artworks-000238954793-21wnr0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ilm-makai-2.mp3?raw=true,https://soundcloud.com/tofupop/ilm-makai-2,false,Tofupop
473,Love Taste Fanservice Mix Moe Shop X Jamie Paige X Shiki Prod By Flacko No Rap Edited,https://i1.sndcdn.com/artworks-000172243329-t22crw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/love-taste-fanservice-mix-moe-shop-x-jamie-paige-x-shiki-prod-by-flacko-no-rap-edited.mp3?raw=true,https://soundcloud.com/beanjamoono/love-taste-fanservice-mix-moe-shop-x-jamie-paige-x-shiki-prod-by-flacko-no-rap-edited,false,Beanjamoono
474,Daybreak,https://i1.sndcdn.com/artworks-000449384967-deot4z-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/daybreak.mp3?raw=true,https://soundcloud.com/kshiraki/daybreak,false,Kshiraki
475,Double Time,https://i1.sndcdn.com/avatars-XuMm9HkRL3viyzx2-7msN6Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/double-time.mp3?raw=true,https://soundcloud.com/kshiraki/double-time,false,Kshiraki
476,Fm17314 Sugar Radio,https://i1.sndcdn.com/artworks-7TyUM7aj74mYQloe-kyybgQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fm17314-sugar-radio.mp3?raw=true,https://soundcloud.com/plastic-ank/fm17314-sugar-radio,false,Plastic Ank
477,Soupfinal,https://i1.sndcdn.com/avatars-AWcrbNSiV1R1m1ty-zUhWaA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/soupfinal.mp3?raw=true,https://soundcloud.com/verymell0h/soupfinal,false,Verymell0H
478,Bits,https://i1.sndcdn.com/artworks-000202386227-ecoeka-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bits.mp3?raw=true,https://soundcloud.com/dcuttermusic/bits,false,Dcuttermusic
479,Hideousremix,https://i1.sndcdn.com/artworks-000070126907-kghald-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/hideousremix.mp3?raw=true,https://soundcloud.com/haywyre/hideousremix,false,Haywyre
480,Kagamine Rin Moonlight Stage After 10 Years Self Covering,https://i1.sndcdn.com/artworks-000648167170-vzg48k-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kagamine-rin-moonlight-stage-after-10-years-self-covering.mp3?raw=true,https://soundcloud.com/nohki_o/kagamine-rin-moonlight-stage-after-10-years-self-covering,false,Nohki_O
481,Ano Hana Ending Secret Base,https://i1.sndcdn.com/artworks-000060586988-g95cz7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ano-hana-ending-secret-base.mp3?raw=true,https://soundcloud.com/josulok-1/ano-hana-ending-secret-base,false,Josulok 1
482,Toho Bossa Nova 10 Xfd,https://i1.sndcdn.com/artworks-QjFcD8Bdmk5y695k-Hp99dA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/toho-bossa-nova-10-xfd.mp3?raw=true,https://soundcloud.com/shibayan/toho-bossa-nova-10-xfd,false,Shibayan
483,Knapsack Dazed,https://i1.sndcdn.com/artworks-000228074827-hl0329-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/knapsack-dazed.mp3?raw=true,https://soundcloud.com/fanservicecollective/knapsack-dazed,false,Fanservicecollective
484,Bloodcode X Cosmicosmo Paradise Plaza Featuring Tofuku Tenkitsune Remix,https://i1.sndcdn.com/artworks-000218171844-m5ydn4-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bloodcode-x-cosmicosmo-paradise-plaza-featuring-tofuku-tenkitsune-remix.mp3?raw=true,https://soundcloud.com/tenkitsunemusic/bloodcode-x-cosmicosmo-paradise-plaza-featuring-tofuku-tenkitsune-remix,false,Tenkitsunemusic
485,Future Funk City,https://i1.sndcdn.com/artworks-6rsohoKd1wlldY9x-iLtKuw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/future-funk-city.mp3?raw=true,https://soundcloud.com/sh1ruett0/future-funk-city,false,Sh1Ruett0
486,Close Your Eyes,https://i1.sndcdn.com/artworks-zIyGUynMYuBJ9dDe-sGFi9g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/close-your-eyes.mp3?raw=true,https://soundcloud.com/saury315/close-your-eyes,false,Saury315
487,Genshin Impact Qingce Apieceofonion Remix,https://i1.sndcdn.com/artworks-tFKHkS1LXrgzjjGL-wNxuSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/genshin-impact-qingce-apieceofonion-remix.mp3?raw=true,https://soundcloud.com/apieceofonion/genshin-impact-qingce-apieceofonion-remix,false,Apieceofonion
488,Tokyomachine,https://i1.sndcdn.com/artworks-TRN6u0O4xn29foKE-4dIDKw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tokyomachine.mp3?raw=true,https://soundcloud.com/theonlypixel19/tokyomachine,false,Theonlypixel19
489,Mr Robot In The Darkdjash,https://i1.sndcdn.com/artworks-000196894142-p7x4x9-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mr-robot-in-the-darkdjash.mp3?raw=true,https://soundcloud.com/adgvlogs/mr-robot-in-the-darkdjash,false,Adgvlogs
490,Flurry,https://i1.sndcdn.com/artworks-000466055598-4m7n11-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/flurry.mp3?raw=true,https://soundcloud.com/kshiraki/flurry,false,Kshiraki
491,Cherry Blossom Girl,https://i1.sndcdn.com/artworks-000144360189-4s8qqu-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cherry-blossom-girl.mp3?raw=true,https://soundcloud.com/nanidato/cherry-blossom-girl,false,Nanidato
492,Senseiplease Use Me Your Fuck Toy,https://i1.sndcdn.com/artworks-000283036958-flcc6x-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/senseiplease-use-me-your-fuck-toy.mp3?raw=true,https://soundcloud.com/nemuiiiiiii-404/senseiplease-use-me-your-fuck-toy,false,Nemuiiiiiii 404
493,Rndysvge Getbackbby Verzache Rework,https://i1.sndcdn.com/artworks-000172071167-y37443-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/rndysvge-getbackbby-verzache-rework.mp3?raw=true,https://soundcloud.com/verzache/rndysvge-getbackbby-verzache-rework,false,Verzache
494,Forbidden Fruit Pt 2 W Gali,https://i1.sndcdn.com/artworks-000249685864-v5qpub-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/forbidden-fruit-pt-2-w-gali.mp3?raw=true,https://soundcloud.com/inteus666/forbidden-fruit-pt-2-w-gali,false,Inteus666
495,Chillin With Some Koi Fish,https://i1.sndcdn.com/artworks-kI6I1HtUVtMnEMxf-q6J35w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chillin-with-some-koi-fish.mp3?raw=true,https://soundcloud.com/groovy-godzilla/chillin-with-some-koi-fish,false,Groovy Godzilla
496,Tutenstein,https://i1.sndcdn.com/artworks-uAyHZiVdRdXRwo0Q-FhbzdA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tutenstein.mp3?raw=true,https://soundcloud.com/prodwex/tutenstein,false,Prodwex
497,Broke N,https://i1.sndcdn.com/artworks-000348447306-k7lgsi-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/broke-n.mp3?raw=true,https://soundcloud.com/bearfoott/broke-n,false,Bearfoott
498,Dorinku,https://i1.sndcdn.com/artworks-000135514824-qmsdeb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/dorinku.mp3?raw=true,https://soundcloud.com/w-fu/dorinku,false,W Fu
499,Chug Jug With You Loli Cover,https://i1.sndcdn.com/artworks-Q3SY4nAOE0lllXEn-zAmK3g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chug-jug-with-you-loli-cover.mp3?raw=true,https://soundcloud.com/user-485062349/chug-jug-with-you-loli-cover,false,User 485062349
500,Chocolate Box,https://i1.sndcdn.com/artworks-000152982258-398zn0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/chocolate-box.mp3?raw=true,https://soundcloud.com/dcuttermusic/chocolate-box,false,Dcuttermusic
501,Haarper Drop It Like Its Hot,https://i1.sndcdn.com/artworks-dtW9v4rOfaLXlzN8-7Pa45w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/haarper-drop-it-like-its-hot.mp3?raw=true,https://soundcloud.com/pbhbdxhv53qu/haarper-drop-it-like-its-hot,false,Pbhbdxhv53Qu
502,Alvaphille,https://i1.sndcdn.com/artworks-JlvFRtty4mDvSbQq-KU60WA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/alvaphille.mp3?raw=true,https://soundcloud.com/blujay55555/alvaphille,false,Blujay55555
503,Timelapse,https://i1.sndcdn.com/artworks-000111998321-6j2aix-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/timelapse.mp3?raw=true,https://soundcloud.com/jordan-elgie/timelapse,false,Jordan Elgie
504,Fool The Forgotten Dystopia 2077,https://i1.sndcdn.com/artworks-HiSti172uwLg9eaJ-ZtOwvw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fool-the-forgotten-dystopia-2077.mp3?raw=true,https://soundcloud.com/monstercat/fool-the-forgotten-dystopia-2077,false,Monstercat
505,Trip To Chinatown With Mogg 1,https://i1.sndcdn.com/artworks-inZCrCx5RWVWyoLe-enG8qg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/trip-to-chinatown-with-mogg-1.mp3?raw=true,https://soundcloud.com/anipai/trip-to-chinatown-with-mogg-1,false,Anipai
506,Eureka,https://i1.sndcdn.com/artworks-jLBVJknQFJHCIg0t-cCGXyA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/eureka.mp3?raw=true,https://soundcloud.com/jazzyryuuji/eureka,false,Jazzyryuuji
507,You Make Me Go With Rob Gasser And Miyoki,https://i1.sndcdn.com/artworks-000089097620-o614mw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/you-make-me-go-with-rob-gasser-and-miyoki.mp3?raw=true,https://soundcloud.com/insan3lik3/you-make-me-go-with-rob-gasser-and-miyoki,false,Insan3Lik3
508,A Certian Intrumental,https://i1.sndcdn.com/artworks-000562513221-2vbc3l-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/a-certian-intrumental.mp3?raw=true,https://soundcloud.com/plexi-two/a-certian-intrumental,false,Plexi Two
509,Vicetone Nevada,https://i1.sndcdn.com/artworks-000168845355-wnya6k-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vicetone-nevada.mp3?raw=true,https://soundcloud.com/monstercat/vicetone-nevada,false,Monstercat
510,Daechwita,https://i1.sndcdn.com/artworks-g0UMfoWyxYZuJrXs-sVJqHw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/daechwita.mp3?raw=true,https://soundcloud.com/bangtan/daechwita,false,Bangtan
511,2020 Genie Rager Rucker 80Bpm Final Gb Major,https://i1.sndcdn.com/artworks-eBFZs8zt6yBd4pvk-pMz7gg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/2020-genie-rager-rucker-80bpm-final-gb-major.mp3?raw=true,https://soundcloud.com/engelwoodbeats/2020-genie-rager-rucker-80bpm-final-gb-major,false,Engelwoodbeats
512,Polka Dot Positive,https://i1.sndcdn.com/artworks-TkZkKyZXiIle0Cx1-g5SMiQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/polka-dot-positive.mp3?raw=true,https://soundcloud.com/pogomix/polka-dot-positive,false,Pogomix
513,Virtual,https://i1.sndcdn.com/artworks-DHSEEz9VvGadAVjB-TngqYw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/virtual.mp3?raw=true,https://soundcloud.com/geoxor/virtual,false,Geoxor
514,Pokemon League Day Pizza Knight Remix,https://i1.sndcdn.com/artworks-000174972699-v2r92d-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pokemon-league-day-pizza-knight-remix.mp3?raw=true,https://soundcloud.com/pizza-knight/pokemon-league-day-pizza-knight-remix,false,Pizza Knight
515,Jun Hayakawa With Atsuki Yoshida Song Of The Ancients,https://i1.sndcdn.com/artworks-000282055250-x9k6vk-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jun-hayakawa-with-atsuki-yoshida-song-of-the-ancients.mp3?raw=true,https://soundcloud.com/user5461766/jun-hayakawa-with-atsuki-yoshida-song-of-the-ancients,false,User5461766
516,Dystopia Lp 1,https://i1.sndcdn.com/artworks-000598059656-fyy5zo-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/dystopia-lp-1.mp3?raw=true,https://soundcloud.com/katebi/dystopia-lp-1,false,Katebi
517,365A,https://i1.sndcdn.com/artworks-lqGmxD8yjutYASsR-EtKRQQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/365a.mp3?raw=true,https://soundcloud.com/saury315/365a,false,Saury315
518,Vibe Pt 3,https://i1.sndcdn.com/artworks-KsAfl0kWxckcgxnk-OQRzqA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vibe-pt-3.mp3?raw=true,https://soundcloud.com/cookiee-kawaii/vibe-pt-3,false,Cookiee Kawaii
519,Supremo,https://i1.sndcdn.com/artworks-sWvMoe2DsrliVsdt-8HjTVg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/supremo.mp3?raw=true,https://soundcloud.com/pogomix/supremo,false,Pogomix
520,Living Hell,https://i1.sndcdn.com/artworks-000593331462-5c3d7d-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/living-hell.mp3?raw=true,https://soundcloud.com/sappy94/living-hell,false,Sappy94
521,Shopkeeper,https://i1.sndcdn.com/artworks-RRXGwWsYy77ZJK56-7LNHbw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/shopkeeper.mp3?raw=true,https://soundcloud.com/joshuamorse/shopkeeper,false,Joshuamorse
522,Friends,https://i1.sndcdn.com/artworks-heTvISq850a4Ge3U-9j6kmw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/friends.mp3?raw=true,https://soundcloud.com/cutegirlsdoingcutethings/friends,false,Cutegirlsdoingcutethings
523,Itseeezy Sunnys Groove,https://i1.sndcdn.com/artworks-IDF9wUoDVVXIyZcV-Nwy2wA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/itseeezy-sunnys-groove.mp3?raw=true,https://soundcloud.com/orangesodabandit/itseeezy-sunnys-groove,false,Orangesodabandit
524,Little Kouhai,https://i1.sndcdn.com/artworks-000155555890-n6eygb-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/little-kouhai.mp3?raw=true,https://soundcloud.com/pond-of-koi-fish/little-kouhai,false,Pond Of Koi Fish
525,Garden Girl W Mimikyu Cute Girls Doing Cute Things,https://i1.sndcdn.com/artworks-000316114434-z4c7nh-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/garden-girl-w-mimikyu-cute-girls-doing-cute-things.mp3?raw=true,https://soundcloud.com/quosongs/garden-girl-w-mimikyu-cute-girls-doing-cute-things,false,Quosongs
526,Cerise,https://i1.sndcdn.com/artworks-c2KDL2ZDC9yihaJJ-J55P3g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cerise.mp3?raw=true,https://soundcloud.com/moeshop/cerise,false,Moeshop
527,Tiny Lofi,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tiny-lofi.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/tiny-lofi,false,Korewamoemoemoe
528,Ocean Waves I Can Hear The Sea Umi Ni Naretara,https://i1.sndcdn.com/artworks-000116265218-njlt7n-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ocean-waves-i-can-hear-the-sea-umi-ni-naretara.mp3?raw=true,https://soundcloud.com/minako_love/ocean-waves-i-can-hear-the-sea-umi-ni-naretara,false,Minako_Love
529,Joey Trap Squidward Nose Www,https://i1.sndcdn.com/artworks-JXKTrTjZluQI9rTz-K9ZjxQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/joey-trap-squidward-nose-www.mp3?raw=true,https://soundcloud.com/braceface_niyya/joey-trap-squidward-nose-www,false,Braceface_Niyya
530,Xppt3Joakdif,https://i1.sndcdn.com/artworks-000259255499-c7l3nd-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/xppt3joakdif.mp3?raw=true,https://soundcloud.com/noble-reblended/xppt3joakdif,false,Noble Reblended
531,01 Easy Love,https://i1.sndcdn.com/artworks-Xz4pCeD8Q43BRLz1-fE5XxQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/01-easy-love.mp3?raw=true,https://soundcloud.com/zara-azu/01-easy-love,false,Zara Azu
532,Pure Pure You Look So Good,https://i1.sndcdn.com/artworks-000125924018-vukus3-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/pure-pure-you-look-so-good.mp3?raw=true,https://soundcloud.com/moeshop/pure-pure-you-look-so-good,false,Moeshop
533,Thanks For 200 3,https://i1.sndcdn.com/artworks-UxQ5xRs0ylwdrcpp-ZWei3A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/thanks-for-200-3.mp3?raw=true,https://soundcloud.com/prodpoob/thanks-for-200-3,false,Prodpoob
534,Brasil,https://i1.sndcdn.com/artworks-2WlnEgnXZTvI1qai-wG7Hyw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/brasil.mp3?raw=true,https://soundcloud.com/sh1ruett0/brasil,false,Sh1Ruett0
535,Purple,https://i1.sndcdn.com/artworks-XHRoMrxTyYEugGO9-yxmq8w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/purple.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/purple,false,Korewamoemoemoe
536,184A,https://i1.sndcdn.com/artworks-dQBkn4baJ762MfAR-Vg7yGw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/184a.mp3?raw=true,https://soundcloud.com/kshiraki/184a,false,Kshiraki
537,Matsuri,https://i1.sndcdn.com/artworks-000140692233-r1oia5-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/matsuri.mp3?raw=true,https://soundcloud.com/kyotosketch/matsuri,false,Kyotosketch
538,Sleepyface,https://i1.sndcdn.com/artworks-000213428871-sfffan-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/sleepyface.mp3?raw=true,https://soundcloud.com/birocratic/sleepyface,false,Birocratic
539,Ridenvibe 1,https://i1.sndcdn.com/artworks-000250072858-fhdk2k-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ridenvibe-1.mp3?raw=true,https://soundcloud.com/sappy94/ridenvibe-1,false,Sappy94
540,Corona,https://i1.sndcdn.com/artworks-000351043866-fgy49f-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/corona.mp3?raw=true,https://soundcloud.com/divine/corona,false,Divine
